article_id,colour_group_code,colour_group_name,department_name,department_no,detail_desc,garment_group_name,garment_group_no,graphical_appearance_name,graphical_appearance_no,index_code,index_group_name,index_group_no,index_name,perceived_colour_master_id,perceived_colour_master_name,perceived_colour_value_id,perceived_colour_value_name,prod_name,product_code,product_group_name,product_type_name,product_type_no,section_name,section_no
872454002,9,Black,Dresses,1344,"Short dress in patterned mesh with a round neckline, short sleeves and flared skirt. Jersey lining.",Dresses Ladies,1013,All over pattern,1010001,D,Divided,2,Divided,5,Black,4,Dark,Mandy mesh,872454,Garment Full body,Dress,265,Divided Collection,53
872636001,71,Light Blue,Nightwear,3709,"Knee-length nightshirt in a cool cotton weave with a collar, buttons down the front and a yoke with a pleat at the back. Open chest pocket with a decorative piped trim, gently dropped shoulders, long sleeves with wide, buttoned cuffs, and a rounded hem. Slightly longer at the back.","Under-, Nightwear",1017,Stripe,1010017,B,Ladieswear,1,Lingeries/Tights,2,Blue,3,Light,Celia n-shirt (W),872636,Nightwear,Night gown,293,"Womens Nightwear, Socks & Tigh",62
872856015,13,Beige,Jersey License,7952,"T-shirt in soft cotton jersey with a round neckline, open chest pocket and short slits in the sides.",Jersey Fancy,1005,Stripe,1010017,F,Menswear,3,Menswear,11,Beige,1,Dusty Light,Max tee,872856,Garment Upper body,T-shirt,255,Contemporary Street,55
872991002,73,Dark Blue,Kids Boy Jersey Fancy,7648,"Top in soft sweatshirt fabric with a reversible sequin motif on the front (size 2-3Y with normal sequins). Jersey-lined hood, long sleeves and ribbing at the cuffs and hem. Soft brushed inside.",Jersey Fancy,1005,Sequin,1010015,H,Baby/Children,4,Children Sizes 92-140,2,Blue,2,Medium Dusty,SHANE REVERSIBLE SEQUINS TP,872991,Garment Upper body,Hoodie,308,Kids Boy,46
873093007,12,Light Beige,Baby Girl Jersey Fancy,6525,"Long-sleeved top in lightweight cotton sweatshirt fabric with gently dropped shoulders with press-studs at one side, and ribbing around the neckline, cuffs and hem.",Jersey Fancy,1005,All over pattern,1010001,G,Baby/Children,4,Baby Sizes 50-98,11,Beige,1,Dusty Light,Zulu sweater,873093,Garment Upper body,Sweater,252,Baby Girl,40
873263001,71,Light Blue,Kids Boy Denim,7956,"Fully lined, 5-pocket, slim-fit jeans in washed, stretch denim with hard-worn details. Adjustable, elasticated waist, a zip fly and narrow hems.",Trousers Denim,1016,Denim,1010023,H,Baby/Children,4,Children Sizes 92-140,2,Blue,1,Dusty Light,Skinny Lined Fancy 79,873263,Garment Lower body,Trousers,272,Kids Boy,46
873564001,71,Light Blue,Denim Other Garments,1773,"Short, 5-pocket shorts in washed denim with hard-worn details. High waist and raw-edge, cut-off hems. The cotton content of the shorts is partly recycled.",Trousers Denim,1016,Denim,1010023,D,Divided,2,Divided,2,Blue,1,Dusty Light,Vintage Shorts HW Skyler,873564,Garment Lower body,Shorts,274,Ladies Denim,57
873851001,9,Black,Small Accessories Extended,3420,Wide Alice band covered in glossy jersey with studs. Embroidered trim on the inside.,Accessories,1019,Solid,1010016,C,Ladieswear,1,Ladies Accessories,5,Black,4,Dark,Deco wide aliceband,873851,Accessories,Hair/alice band,74,Womens Small accessories,66
874113012,11,Off White,Tops Fancy Jersey,1640,"Top in sweatshirt fabric made from a cotton blend. Wide, raglan sleeves and ribbing at the cuffs and hem.",Jersey Fancy,1005,Colour blocking,1010005,D,Divided,2,Divided,9,White,1,Dusty Light,Zebra sweat - TVP,874113,Garment Upper body,Sweater,252,Divided Collection,53
874316001,31,Light Orange,Jewellery,4344,Necklaces in different designs. One thin metal chain necklace with a textured medallion. Adjustable length 53-60 cm. One necklace with semi-precious stones and metal beads. Adjustable length 42-49 cm.,Accessories,1019,Solid,1010016,C,Ladieswear,1,Ladies Accessories,3,Orange,7,Medium,Flirty Skogs necklace,874316,Accessories,Necklace,77,Womens Small accessories,66
874620004,10,White,Expressive Lingerie,1338,"Body in lace with a cut-out section at the front and a super push-up bra with underwired, thickly padded cups to maximise the bust and create a fuller cleavage. Adjustable shoulder straps and a hook-and-eye fastening at the back. Lined gusset with concealed press-studs and medium coverage at the back.","Under-, Nightwear",1017,Lace,1010021,B,Ladieswear,1,Lingeries/Tights,9,White,3,Light,Venice SP body Ama,874620,Underwear,Underwear body,283,Womens Lingerie,61
874848006,7,Grey,Kids Boy Jersey Fancy,7648,Long-sleeved top in soft cotton jersey with a print motif and reversible sequins (size 2-3Y with normal sequins) and trims around the neckline and cuffs.,Jersey Fancy,1005,Sequin,1010015,H,Baby/Children,4,Children Sizes 92-140,12,Grey,1,Dusty Light,KOBE REV SEQUINS L/S TEE TP,874848,Garment Upper body,T-shirt,255,Kids Boy,46
875025002,9,Black,Outdoor/Blazers,1244,"Boxy jacket in cotton denim with a collar and buttons down the front. Low dropped shoulders, wide puff sleeves with pleats and cuffs with a concealed press-stud. Diagonal front pockets and flap chest pockets with a concealed press-stud.",Outdoor,1007,Denim,1010023,D,Divided,2,Divided,5,Black,4,Dark,Lemon puffed denim,875025,Garment Upper body,Jacket,262,Divided Collection,53
875239002,10,White,Dress,1322,"Knee-length dress in an airy viscose weave. Deep neckline with decorative gathers at the front and narrow, adjustable shoulder straps. Tiered skirt for added width. Unlined.",Dresses Ladies,1013,Solid,1010016,A,Ladieswear,1,Ladieswear,-1,Unknown,5,Bright,Flamingo,875239,Garment Full body,Dress,265,Womens Everyday Collection,15
875635002,71,Light Blue,UW,3937,"Waist-high thong briefs in ribbed jersey with a V-shaped waist, narrow sides and lined gusset.","Under-, Nightwear",1017,Melange,1010010,D,Divided,2,Divided,2,Blue,3,Light,GIselle thong 5-pack,875635,Underwear,Underwear bottom,286,Divided Basics,51
875856003,33,Dark Orange,Knitwear,1949,"Wide jumper in a cool, fine-knit viscose blend with a slightly wider neckline, dropped shoulders, long, narrow sleeves and a rounded hem. Slightly longer at the back.",Knitwear,1003,Solid,1010016,A,Ladieswear,1,Ladieswear,13,Brown,2,Medium Dusty,HM+ House,875856,Garment Upper body,Sweater,252,H&M+,2
875996001,9,Black,Jersey Fancy,5828,"Top in sweatshirt fabric made from a cotton blend with a small imitation leather appliqué on the chest. Wrapover, jersey-lined funnel collar with a drawstring, a kangaroo pocket, long sleeves with contrasting colour side stripes, and ribbing at the cuffs and hem.",Jersey Fancy,1005,Colour blocking,1010005,F,Menswear,3,Menswear,5,Black,4,Dark,ZORROW DETAILED,875996,Garment Upper body,Sweater,252,Contemporary Smart,20
876196003,9,Black,Kids Girl Shoes,4311,"Ballet pumps with fine details, rounded toes and a strap over the foot. Satin linings and insoles and finely fluted soles. Heel 0.4 cm.",Shoes,1020,Solid,1010016,J,Baby/Children,4,"Children Accessories, Swimwear",5,Black,4,Dark,Hannah fancy SG,876196,Shoes,Ballerinas,86,Kids & Baby Shoes,42
876337003,90,Other Green,Young Boy Jersey Fancy,8748,"Set with a T-shirt and pair of joggers in soft fabric. T-shirt in cotton jersey with a print motif on the front. Joggers in lightweight sweatshirt fabric with covered elastication and a drawstring at the waist, pockets in the side seams and a print motif on one leg.",Jersey Fancy,1005,Front print,1010008,I,Baby/Children,4,Children Sizes 134-170,19,Green,5,Bright,Ledger set DEAL,876337,Garment Upper body,T-shirt,255,Young Boy,47
876625001,9,Black,Projects Jersey & Knitwear,1644,"Long, V-neck cardigan in soft, textured jersey with buttons at the top and long sleeves with buttoned cuffs.",Jersey Fancy,1005,Solid,1010016,D,Divided,2,Divided,5,Black,4,Dark,Juliana Cardigan,876625,Garment Upper body,Cardigan,245,Divided Projects,50
877014001,9,Black,Dress,1322,"Calf-length, A-line dress in an airy weave. V-neck with a flounced trim that continues over the shoulder straps, and covered elastication at the top of the back. Unlined.",Dresses Ladies,1013,All over pattern,1010001,A,Ladieswear,1,Ladieswear,5,Black,4,Dark,Kiwi,877014,Garment Full body,Dress,265,Womens Everyday Collection,15
877268002,11,Off White,Blouse,1522,"Fitted blouse in a viscose crêpe weave with a sweetheart neckline and a small opening with ties at the front. Short puff sleeves with elastication at the shoulders and hems, and smocking at the back.",Blouses,1010,All over pattern,1010001,A,Ladieswear,1,Ladieswear,9,White,1,Dusty Light,Maine,877268,Garment Upper body,Blouse,258,Womens Everyday Collection,15
877534001,10,White,Kids Girl Big Acc,4312,"Handbag in imitation leather with a faux fur front. Embroidery and glittery appliqués in the shape of ears and a unicorn horn on the front, and two handles and a zip at the top. Lined. Height 14 cm. Width 20 cm.",Accessories,1019,Application/3D,1010002,J,Baby/Children,4,"Children Accessories, Swimwear",9,White,3,Light,Betsy bag,877534,Accessories,Bag,66,Kids Outerwear,45
877961005,7,Grey,Socks,3610,"Shaftless socks in a soft, fine-knit cotton blend.",Socks and Tights,1021,All over pattern,1010001,B,Ladieswear,1,Lingeries/Tights,12,Grey,2,Medium Dusty,1p Shaftless,877961,Socks & Tights,Socks,302,"Womens Nightwear, Socks & Tigh",62
878097002,9,Black,Jersey fancy,1636,"Straight-cut top in ribbed jersey with a V-neck. Relaxed fit with dropped shoulders, short sleeves and slits in the sides.",Jersey Fancy,1005,Solid,1010016,A,Ladieswear,1,Ladieswear,5,Black,4,Dark,Lava,878097,Garment Upper body,Top,254,Womens Everyday Collection,15
878499001,81,Light Turquoise,Tops Fancy Jersey,1640,"Short top in soft cotton jersey with a deep neckline, short sleeves and buttons down the front.",Jersey Fancy,1005,Solid,1010016,D,Divided,2,Divided,7,Turquoise,1,Dusty Light,Sandy ss,878499,Garment Upper body,T-shirt,255,Divided Collection,53
878740002,14,Dark Beige,Skirt,1422,Short skirt in woven fabric with a slight sheen. High waist with wide smocking to create a fitted style at the top and wide style to the hem. Unlined.,Skirts,1012,Solid,1010016,A,Ladieswear,1,Ladieswear,11,Beige,4,Dark,Chablis skirt,878740,Garment Lower body,Skirt,275,Womens Everyday Collection,15
879066001,5,Gold,Other items,3419,Metal glasses chain. Length approx. 80 cm.,Accessories,1019,Glittering/Metallic,1010009,C,Ladieswear,1,Ladies Accessories,15,Metal,5,Bright,Sunglasses chain Boho,879066,Accessories,Other accessories,78,Womens Small accessories,66
879282001,9,Black,Tops Woven,1543,"Sleeveless top in a crinkled viscose weave with an inset lace trim down the front. Narrow cut with gathers at the top, short, narrow shoulder straps and an opening and button at the back of the neck. Seam with a flounce at the hem.",Blouses,1010,Solid,1010016,D,Divided,2,Divided,5,Black,4,Dark,SPEARMINT TANK,879282,Garment Upper body,Vest top,253,Divided Collection,53
879483002,14,Dark Beige,Young Boy Shorts,8755,"Shorts in a sturdy cotton weave with covered elastication and a drawstring at the waist and a fake fly. Fake back pockets with a flap, side pockets and flap leg pockets with a bellows pleat.",Shorts,1025,Solid,1010016,I,Baby/Children,4,Children Sizes 134-170,11,Beige,2,Medium Dusty,Hugo shorts,879483,Garment Lower body,Shorts,274,Young Boy,47
879781002,11,Off White,Knitwear,1616,"Fitted vest top in a soft, rib-knit viscose blend.",Knitwear,1003,Solid,1010016,A,Ladieswear,1,Ladieswear,9,White,1,Dusty Light,Lilly Tank (1),879781,Garment Upper body,Top,254,Womens Tailoring,11
879991002,19,Greenish Khaki,Young Boy Shirt,8757,"Straight-cut shirt in cotton twill with a collar, buttons down the front and a yoke with a hanger loop at the back. Two open chest pockets and long sleeves with buttoned cuffs.",Shirts,1011,Solid,1010016,I,Baby/Children,4,Children Sizes 134-170,20,Khaki green,4,Dark,Dennis utility shirt,879991,Garment Upper body,Shirt,259,Young Boy,47
880195001,11,Off White,Blouse,1522,"Wrapover blouse in a crinkled weave made from a Tencel™ lyocell blend. Short, puffy raglan sleeves with gathers along the shoulder seams and narrow elastication at the hems. Seam at the waist with visible ties at one side and concealed ties at the other. Lined.",Blouses,1010,Solid,1010016,A,Ladieswear,1,Ladieswear,9,White,1,Dusty Light,Heartbreak top,880195,Garment Upper body,Blouse,258,Womens Everyday Collection,15
880476001,5,Gold,Jewellery Extended,4345,Three-strand metal necklace decorated with shell-shaped beads in metal and pearly plastic. Adjustable length 32-40 cm.,Accessories,1019,Solid,1010016,C,Ladieswear,1,Ladies Accessories,15,Metal,5,Bright,Flirty Mio necklace,880476,Accessories,Necklace,77,Womens Small accessories,66
880723001,43,Dark Red,Dress,1322,"Long dress in patterned, crinkled chiffon with a V-neck and an asymmetric seam under the bust with pleats and decorative metal beads, and a short frill trim at the sides. Narrow, adjustable shoulder straps that cross at the back, narrow elastication at the bottom of the open back, and a wide, softly draping skirt. Lined.",Dresses Ladies,1013,All over pattern,1010001,A,Ladieswear,1,Ladieswear,18,Red,4,Dark,Toto dress,880723,Garment Full body,Dress,265,Womens Everyday Collection,15
880851001,53,Dark Pink,Limited Edition,3000,"Long, straight-cut kaftan in an airy weave with billowing flounces at the front that go over the shoulders and continue down the back. V-shaped opening at the top and a drawstring with narrow ties at the neckline.",Special Offers,1023,All over pattern,1010001,A,Ladieswear,1,Ladieswear,4,Pink,5,Bright,LE Palmi Kaftan,880851,Garment Full body,Dress,265,Special Collections,82
881125003,12,Light Beige,Kids Boy Jersey Fancy,7648,"Top in sweatshirt fabric with a print motif, jersey-lined hood with a wrapover front, long sleeves with ribbed cuffs and wide ribbing at the hem. Soft brushed inside.",Jersey Fancy,1005,Colour blocking,1010005,H,Baby/Children,4,Children Sizes 92-140,11,Beige,1,Dusty Light,CRAIG hood DEAL,881125,Garment Upper body,Hoodie,308,Kids Boy,46
881385002,73,Dark Blue,Woven bottoms,2031,"Shorts in washed denim with fake front pockets, real back pockets and slim legs. Wide waist panel for best fit over the tummy. The cotton content of the shorts is partly recycled. Push up shaping – denim with a superstretch function that showcases the body’s physique.",Trousers,1009,Denim,1010023,A,Ladieswear,1,Ladieswear,2,Blue,4,Dark,Push up shorts (D),881385,Garment Lower body,Shorts,274,Mama,8
881684001,72,Blue,Trousers,1747,"Jeans in washed cotton denim with a high waist, zip fly and button and front and back pockets. Straight legs with sewn-on panels. The cotton content of the jeans is partly recycled.",Trousers,1009,Denim,1010023,D,Divided,2,Divided,2,Blue,1,Dusty Light,Jim HW straight denim TRS,881684,Garment Lower body,Trousers,272,Divided Collection,53
881917001,73,Dark Blue,Divided+,1652,"Oversized shirt jacket in woven fabric with a soft, brushed finish. Collar, buttons down the front and a yoke at the back. Flap chest pockets with a button and diagonal side pockets. Gently dropped shoulders, long sleeves with buttoned cuffs, and short slits in the sides. Slightly longer at the back. Unlined.",Unknown,1001,Check,1010004,D,Divided,2,Divided,2,Blue,4,Dark,DIV+ Shadow shacket,881917,Garment Upper body,Jacket,262,Divided Projects,50
882098001,50,Other Pink,Kids Girl Jersey Basic,7920,"Playsuit in soft jersey with press-studs at the back of the neck, double-layered flutter sleeves and a seam with narrow elastication and a sewn-on bow at the waist.",Jersey Basic,1002,All over pattern,1010001,H,Baby/Children,4,Children Sizes 92-140,4,Pink,5,Bright,MYLA onesie,882098,Garment Full body,Jumpsuit/Playsuit,267,Girls Underwear & Basics,79
882512001,10,White,Baby Shoes,6561,"Set with a pair of ballet pumps in imitation leather and a matching hairband in cotton jersey for the little ballerina. Shoes with an elastic strap over the foot, glossy bow at the front and small loop at the back. Cotton linings and insoles. Hairband with a glossy bow at the front and covered elastication at the back.",Shoes,1020,Solid,1010016,G,Baby/Children,4,Baby Sizes 50-98,9,White,3,Light,Ballerina set NB,882512,Shoes,Ballerinas,86,Kids & Baby Shoes,42
882882005,9,Black,Denim Trousers,1772,"Jeggings in superstretch denim with a low waist, zip fly and button, and back pockets. The cotton content of the jeggings is partly recycled. Push up – denim with a superstretch function that showcases the body’s physique.",Trousers Denim,1016,Denim,1010023,D,Divided,2,Divided,5,Black,4,Dark,Push Up Jeggings LW,882882,Garment Lower body,Trousers,272,Ladies Denim,57
883024001,11,Off White,Jersey fancy,1636,"Ankle-length jumpsuit in crinkled jersey with a gentle V-neck front and back and narrow shoulder straps. Elasticated seam and a narrow, detachable tie belt at the waist, and wide, straight legs.",Jersey Fancy,1005,Check,1010004,A,Ladieswear,1,Ladieswear,9,White,1,Dusty Light,CS Lolipop jumpsuit,883024,Garment Lower body,Trousers,272,Womens Everyday Collection,15
883421003,73,Dark Blue,Divided+,1652,"High-waisted jeans in washed superstretch denim with hard-worn details, a zip fly and button. Fake front pockets, real back pockets and skinny legs.",Unknown,1001,Denim,1010023,D,Divided,2,Divided,2,Blue,4,Dark,DIV+ Jade HW trash,883421,Garment Lower body,Trousers,272,Divided Projects,50
883684002,22,Yellow,Bags,3209,Small shoulder bag in imitation leather with a small inner compartment and a flap with a concealed magnetic fastener. Narrow metal chain and imitation leather shoulder strap. Lined. Depth 4 cm. Height 10 cm. Width 17 cm.,Accessories,1019,Solid,1010016,C,Ladieswear,1,Ladies Accessories,8,Yellow,7,Medium,Miffi cross,883684,Accessories,Bag,66,Womens Big accessories,65
884102001,9,Black,Functional Lingerie,3710,"Brazilian briefs in stretch, supersoft jersey that moulds to the body – one size fits all. High waist, lined gusset and a high cut at the back.","Under-, Nightwear",1017,Solid,1010016,B,Ladieswear,1,Lingeries/Tights,5,Black,4,Dark,Sia 2pk brazilian one size,884102,Underwear,Underwear bottom,286,Womens Lingerie,61
884441001,9,Black,Functional Lingerie,3710,"Bra top in jersey that gives the bust a natural shape and light support. Lined front and folded, glued edges at the top for a seamless, comfortable feel against the skin and minimal visibility under clothes. Wide shoulder straps. No fasteners.","Under-, Nightwear",1017,Solid,1010016,B,Ladieswear,1,Lingeries/Tights,5,Black,4,Dark,HM+ Seamless top,884441,Underwear,Bra,306,Womens Lingerie,61
884704001,52,Pink,Newborn,6564,"Romper suit in soft, fine-knit cotton with long raglan sleeves with buttons on one shoulder and long legs with buttons from the crotch to the hems.",Jersey Fancy,1005,Solid,1010016,G,Baby/Children,4,Baby Sizes 50-98,4,Pink,1,Dusty Light,LITEN overall,884704,Garment Full body,Jumpsuit/Playsuit,267,Baby Essentials & Complements,44
885034001,91,Light Green,Jewellery,4344,Two-strand necklace of thin metal chains in various designs with coin-shaped pendants. Adjustable length 49-57 cm.,Accessories,1019,Solid,1010016,C,Ladieswear,1,Ladies Accessories,19,Green,1,Dusty Light,Class Monia long necklace,885034,Accessories,Necklace,77,Womens Small accessories,66
885490002,7,Grey,Bags,3209,Shopper in faux fur with two handles and a concealed magnetic fastener at the top. One zipped inner compartment. Recycled polyester lining.,Accessories,1019,Application/3D,1010002,C,Ladieswear,1,Ladies Accessories,12,Grey,2,Medium Dusty,Kevin Fur Shopper,885490,Accessories,Bag,66,Womens Big accessories,65
885899001,20,Other Yellow,Promotion/ Other /Offer,4090,JUSTINE SKYE x H&M. Cropped top in stretch jersey with contrasting colour flatlock seams.,Special Offers,1023,Solid,1010016,D,Divided,2,Divided,8,Yellow,5,Bright,LA-JS-W-JS CROPPED TOP,885899,Garment Upper body,Top,254,Divided Projects,50
886080001,51,Light Pink,Jersey,1919,Pyjama bottoms in cotton sweatshirt fabric with wide elastication at the waist and tapered legs with elasticated hems. Soft brushed inside.,Jersey Fancy,1005,Solid,1010016,A,Ladieswear,1,Ladieswear,4,Pink,3,Light,NW SATURN TRS,886080,Nightwear,Pyjama bottom,296,H&M+,2
886464002,14,Dark Beige,Jersey/Knitwear Premium,1612,"Fitted top in soft, ribbed jersey made from a silk and cotton blend.",Knitwear,1003,Solid,1010016,A,Ladieswear,1,Ladieswear,11,Beige,4,Dark,PQ CHICAGO PIMA CTN TANK,886464,Garment Upper body,Vest top,253,Womens Premium,14
886720004,92,Green,Ladies Sport Bras,8316,"Long-sleeved, fitted sports top in fast-drying functional fabric. Ribbing around the neckline, thumbholes at the cuffs, and a rounded hem. Slightly longer at the back. The polyester content of the top is recycled.",Jersey Fancy,1005,Solid,1010016,S,Sport,26,Sport,12,Grey,2,Medium Dusty,Tequila conscious LS top,886720,Garment Upper body,Sweater,252,Ladies H&M Sport,5
887175002,33,Dark Orange,Jersey,2032,"Knee-length dress in soft viscose jersey with a round neck, flounces at the top and butterfly sleeves. Seam with narrow, concealed elastication and a detachable tie belt under the bust. Unlined.",Jersey Fancy,1005,All over pattern,1010001,A,Ladieswear,1,Ladieswear,18,Red,5,Bright,Carbonara dress,887175,Garment Full body,Dress,265,Mama,8
887464003,62,Purple,Scarves,3409,"Scarf in soft, fine-knit cashmere with ribbed trims on the short sides. Length 180 cm. Width 40 cm.",Accessories,1019,Solid,1010016,C,Ladieswear,1,Ladies Accessories,6,Lilac Purple,1,Dusty Light,PQ Icona cashmere scarf,887464,Accessories,Scarf,80,Womens Big accessories,65
887659010,10,White,Basic 1,1643,Fitted top in soft cotton jersey with a deep neckline front and back and short sleeves.,Jersey Basic,1002,Solid,1010016,D,Divided,2,Divided,9,White,3,Light,Carla top,887659,Garment Upper body,T-shirt,255,Divided Basics,51
887882002,51,Light Pink,Baby Shoes,6561,"Sandals with hook and loop fastenings. Moulded, imitation suede insoles and fluted soles.",Shoes,1020,Glittering/Metallic,1010009,G,Baby/Children,4,Baby Sizes 50-98,4,Pink,1,Dusty Light,Otto sandal,887882,Shoes,Sandals,91,Kids & Baby Shoes,42
888157002,13,Beige,Baby Girl Woven,6555,Dungaree dress in soft cotton corduroy with adjustable straps that cross at the back and a seam at the waist with covered elastication at the back.,Woven/Jersey/Knitted mix Baby,1006,Solid,1010016,G,Baby/Children,4,Baby Sizes 50-98,11,Beige,2,Medium Dusty,Olivia cord FO,888157,Garment Full body,Dress,265,Baby Girl,40
888397001,10,White,Young Boy Shoes,4221,"Trainers in imitation leather with a lightly padded edge and tongue, lacing at the front and a small grosgrain loop at the back. Mesh linings and insoles and rubber soles.",Shoes,1020,Solid,1010016,J,Baby/Children,4,"Children Accessories, Swimwear",9,White,3,Light,Sarah low sneaker BB,888397,Shoes,Sneakers,94,Kids & Baby Shoes,42
888556003,23,Dark Yellow,Blouse & Dress,1941,"Short shorts in cotton twill. High, frill-trimmed paper bag waist with covered elastication, a visible fly with press-studs, and patch pockets front and back.",Blouses,1010,Solid,1010016,A,Ladieswear,1,Ladieswear,20,Khaki green,4,Dark,Thurman shorts,888556,Garment Lower body,Shorts,274,Womens Trend,18
888871001,12,Light Beige,Divided+,1652,"Longer cardigan in an airy pattern knit. Relaxed fit with dropped shoulders and long, wide sleeves with narrow elastication at the cuffs. No fasteners.",Unknown,1001,Solid,1010016,D,Divided,2,Divided,11,Beige,1,Dusty Light,DIV+ Lilian Cardigan,888871,Garment Upper body,Cardigan,245,Divided Projects,50
889347002,32,Orange,Shorts,5658,"Cargo shorts in rustly nylon with elastication and a concealed drawstring at the waist. Zip fly with a press-stud, mesh-lined side and back pockets, and leg pockets with a concealed zip.",Shorts,1025,Solid,1010016,F,Menswear,3,Menswear,3,Orange,5,Bright,Harry pullon shorts,889347,Garment Lower body,Shorts,274,Contemporary Casual,21
889574009,31,Light Orange,Baby Girl Jersey Fancy,6525,Long-sleeved dress in soft cotton jersey with overlocked frill trims at the front and a concealed press-stud on one shoulder (except in sizes 1½-4Y). Gathered seam at the top and a flared skirt.,Jersey Fancy,1005,All over pattern,1010001,G,Baby/Children,4,Baby Sizes 50-98,3,Orange,1,Dusty Light,Evelina Dress L/S,889574,Garment Full body,Dress,265,Baby Girl,40
889759002,10,White,Kids Girl Jersey Fancy,7616,"Set with a T-shirt and skirt in soft cotton jersey. T-shirt with a motif on the front and round neckline with a narrow ribbed trim. Skirt with an all-over print, elastication and a frill trim at the waist, and a decorative bow at the front. Unlined.",Jersey Fancy,1005,All over pattern,1010001,H,Baby/Children,4,Children Sizes 92-140,9,White,3,Light,Chicago SET,889759,Garment Full body,Garment Set,270,Kids Girl,76
890079001,12,Light Beige,Kids Girl Jersey Fancy,7616,Leggings in soft cotton jersey with covered elastication at the waist.,Jersey Fancy,1005,All over pattern,1010001,H,Baby/Children,4,Children Sizes 92-140,11,Beige,1,Dusty Light,3-P James leggings,890079,Garment Lower body,Leggings/Tights,273,Kids Girl,76
890394001,12,Light Beige,AK Bottoms,1744,"Calf-length skirt in woven fabric. High waist with covered elastication, and gathered seams at the hips and hem for added width. Unlined.",Trousers,1009,Check,1010004,D,Divided,2,Divided,11,Beige,1,Dusty Light,AK Applewood skirt,890394,Garment Lower body,Skirt,275,Divided Asia keys,70
890560001,10,White,Newborn,6564,"Set in an airy, organic cotton weave. Wrapover dress with flutter sleeves, a gathered seam at the waist, concealed press-stud and decorative bow at one side and a flared skirt. Puff pants with an elasticated waist and narrow elastication and a small frill trim around the legs.",Jersey Fancy,1005,All over pattern,1010001,G,Baby/Children,4,Baby Sizes 50-98,9,White,3,Light,JEYA dress,890560,Garment Full body,Dress,265,Baby Essentials & Complements,44
890845008,92,Green,Dress,1322,"Short, A-line dress in pleated chiffon with a V-neck and narrow, adjustable shoulder straps. Lined.",Dresses Ladies,1013,Solid,1010016,A,Ladieswear,1,Ladieswear,19,Green,1,Dusty Light,Zola dress,890845,Garment Full body,Dress,265,Womens Everyday Collection,15
891199001,19,Greenish Khaki,Jersey,1919,T-shirt in soft linen jersey with a round neckline and gently rounded hem.,Jersey Fancy,1005,Solid,1010016,A,Ladieswear,1,Ladieswear,20,Khaki green,2,Medium Dusty,ED Tilda linen tee,891199,Garment Upper body,T-shirt,255,H&M+,2
891722001,10,White,Blouse,1522,Short-sleeved top in an airy cotton weave with textured stripes and a round neckline with gathers at the front and concealed press-studs at the back. Wrapover back with an open section and wide ties at the hem.,Blouses,1010,Solid,1010016,A,Ladieswear,1,Ladieswear,9,White,3,Light,Judo,891722,Garment Upper body,Top,254,Womens Everyday Collection,15
892093001,73,Dark Blue,Skirt,1414,Knee-length skirt in softly draping satin with a high waist and concealed zip at the back. Unlined.,Skirts,1012,All over pattern,1010001,A,Ladieswear,1,Ladieswear,2,Blue,4,Dark,Violet slip skirt,892093,Garment Lower body,Skirt,275,Womens Tailoring,11
892367001,9,Black,Young Boy Jersey Basic,8768,Joggers in sweatshirt fabric made from a cotton blend with elasticated ribbing and a drawstring at the waist. Welt side pockets and tapered legs with ribbed hems. Soft brushed inside.,Jersey Basic,1002,Melange,1010010,I,Baby/Children,4,Children Sizes 134-170,5,Black,4,Dark,KEVIN sweatpants BB,892367,Garment Lower body,Trousers,272,Boys Underwear & Basics,72
892562001,73,Dark Blue,Jersey,2032,"Sleeveless nursing top in soft, ribbed, organic cotton jersey with a broderie anglaise frill trim over the shoulders. Double layer at the front with a practical inner top for easier nursing access.",Jersey Fancy,1005,Solid,1010016,A,Ladieswear,1,Ladieswear,2,Blue,4,Dark,Tess top SL (J),892562,Garment Upper body,Vest top,253,Mama,8
892841002,9,Black,Knitwear,1648,Crocheted top in a soft cotton blend with a stand-up collar and double-layered flounces down the front that continue over the shoulders and down the back. Cut-out section at the back with buttons at the bottom and back of the neck. Seam at the hem with a peplum.,Knitwear,1003,Solid,1010016,A,Ladieswear,1,Ladieswear,5,Black,4,Dark,Romeo knitted top,892841,Garment Upper body,Sweater,252,Womens Trend,18
893045004,93,Dark Green,Jersey,1641,"Fitted top in sturdy jersey with a round neckline and short, voluminous, double-layered puff sleeves in crinkled organza with concealed elastication at the hems.",Jersey Fancy,1005,Solid,1010016,A,Ladieswear,1,Ladieswear,19,Green,7,Medium,Spice top,893045,Garment Upper body,Bodysuit,256,Womens Trend,18
893427001,9,Black,Trouser,1722,"Calf-length jumpsuit in imitation leather with a V-neck, concealed zip at the back and short sleeves with turn-ups. Seam with narrow elastication and a wide tie belt at the waist, diagonal side pockets lined in recycled polyester, and wide, straight legs.",Trousers,1009,Treatment,1010018,A,Ladieswear,1,Ladieswear,5,Black,4,Dark,Iron PU jumpsuit,893427,Garment Full body,Jumpsuit/Playsuit,267,Womens Everyday Collection,15
893757003,73,Dark Blue,Bottoms Girls,6281,Knee-length sports shorts in woven fabric with elastication and an inner drawstring at the waist and discreet side pockets.,Unknown,1001,Solid,1010016,S,Sport,26,Sport,2,Blue,4,Dark,WOVEN SHORTS,893757,Garment Lower body,Shorts,274,Kids Sports,49
